Tiempo,Temp_Dist_81.4mm,Temp_Dist_123.1mm,Temp_Dist_164.0mm,Temp_Dist_211.9mm,Temp_Dist_249.6mm,Temp_Dist_410.5mm
6123,161.871,155.836,149.17,141.212,135.783,119.884
6126,161.441,155.569,149.034,141.157,135.779,119.911
6129,160.983,155.297,148.867,141.101,135.771,119.927
6132,160.552,155.003,148.705,141.03,135.763,119.978
6135,160.1,154.711,148.545,140.957,135.726,120.011
6138,159.658,154.417,148.365,140.894,135.72,120.017
6141,159.189,154.136,148.183,140.807,135.665,120.072
6144,158.753,153.839,148.005,140.726,135.643,120.086
6147,158.295,153.525,147.827,140.639,135.621,120.125
6150,157.847,153.198,147.641,140.552,135.572,120.147
6153,157.389,152.887,147.437,140.449,135.53,120.194
6156,156.962,152.592,147.251,140.36,135.487,120.19
6159,156.528,152.292,147.059,140.255,135.428,120.233
6162,156.092,151.967,146.848,140.153,135.394,120.278
6165,155.659,151.673,146.64,140.05,135.327,120.294
6168,155.248,151.329,146.434,139.933,135.278,120.302
6171,154.837,151.054,146.228,139.827,135.228,120.343
6174,154.423,150.746,146.011,139.712,135.169,120.363
6177,154.015,150.446,145.807,139.574,135.082,120.386
6180,153.615,150.124,145.593,139.469,135.023,120.398
6183,153.243,149.818,145.366,139.354,134.958,120.43
6186,152.857,149.519,145.16,139.22,134.893,120.436
6189,152.502,149.246,144.962,139.098,134.812,120.471
6192,152.152,148.939,144.745,138.975,134.727,120.491
6195,151.802,148.669,144.515,138.847,134.65,120.508
6198,151.488,148.392,144.331,138.707,134.571,120.514
6201,151.147,148.1,144.108,138.581,134.488,120.534
6204,150.844,147.862,143.898,138.45,134.404,120.544
6207,150.547,147.591,143.689,138.316,134.313,120.587
6210,150.269,147.34,143.499,138.172,134.222,120.583
6213,149.997,147.075,143.294,138.046,134.145,120.593
6216,149.742,146.848,143.088,137.91,134.051,120.609
6219,149.509,146.583,142.888,137.779,133.968,120.63
6222,149.286,146.368,142.693,137.645,133.862,120.626
6225,149.081,146.15,142.507,137.511,133.761,120.64
6228,148.871,145.962,142.327,137.375,133.67,120.64
6231,148.697,145.724,142.141,137.256,133.586,120.662
6234,148.532,145.536,141.962,137.116,133.479,120.65
6237,148.374,145.373,141.796,136.994,133.392,120.65
6240,148.255,145.183,141.624,136.863,133.298,120.66
6243,148.137,145.034,141.448,136.739,133.203,120.662
6246,148.04,144.871,141.298,136.607,133.093,120.654
6249,147.943,144.738,141.157,136.494,133.004,120.677
6252,147.896,144.589,140.995,136.358,132.905,120.673
6255,147.836,144.462,140.854,136.235,132.812,120.662
6258,147.789,144.346,140.73,136.121,132.71,120.654
6261,147.795,144.247,140.589,136.003,132.631,120.656
6264,147.814,144.169,140.472,135.904,132.541,120.642
6267,147.82,144.083,140.348,135.777,132.442,120.638
6270,147.864,144.022,140.241,135.686,132.367,120.632
6273,147.922,143.948,140.146,135.572,132.262,120.638
6276,147.997,143.901,140.026,135.483,132.185,120.626
6279,148.064,143.886,139.956,135.388,132.1,120.607
6282,148.182,143.861,139.895,135.289,132.016,120.587
6285,148.304,143.844,139.818,135.224,131.957,120.587
6288,148.456,143.855,139.754,135.131,131.866,120.581
6291,148.591,143.872,139.699,135.064,131.791,120.565
6294,148.79,143.914,139.655,134.999,131.714,120.548
6297,148.976,143.943,139.625,134.912,131.657,120.563
6300,149.183,143.99,139.581,134.856,131.578,120.526
6303,149.424,144.062,139.577,134.807,131.513,120.514
6306,149.656,144.159,139.561,134.749,131.463,120.493
6309,149.916,144.278,139.563,134.714,131.402,120.479
6312,150.222,144.37,139.567,134.658,131.351,120.469
6315,150.5,144.478,139.587,134.633,131.29,120.441
6318,150.819,144.622,139.599,134.591,131.244,120.426
6321,151.144,144.768,139.636,134.574,131.185,120.408
6324,151.458,144.912,139.678,134.53,131.15,120.404
6327,151.851,145.1,139.757,134.566,131.134,120.41
6330,152.233,145.305,139.829,134.549,131.124,120.365
6333,152.614,145.49,139.894,134.557,131.075,120.361
6336,152.972,145.703,139.977,134.56,131.057,120.329
6339,153.388,145.901,140.067,134.565,131.035,120.33
6342,153.799,146.133,140.172,134.581,131.013,120.318
6345,154.2,146.352,140.268,134.622,131.002,120.297
6348,154.636,146.577,140.36,134.638,130.985,120.267
6351,155.026,146.834,140.484,134.652,130.985,120.248
6354,155.462,147.077,140.607,134.69,130.962,120.241
6357,155.941,147.363,140.768,134.758,130.992,120.23
6360,156.39,147.625,140.902,134.803,130.996,120.214
6363,156.851,147.904,141.039,134.847,131.005,120.191
6366,157.293,148.164,141.207,134.908,131.011,120.163
6369,157.756,148.468,141.345,134.953,131.031,120.152
6372,158.217,148.762,141.516,135.047,131.064,120.136
6375,158.686,149.023,141.667,135.08,131.076,120.083
6378,159.12,149.346,141.849,135.178,131.092,120.087
6381,159.586,149.63,142.019,135.249,131.124,120.073
6384,160.056,149.929,142.182,135.311,131.141,120.039
6387,160.505,150.246,142.398,135.411,131.185,120.01
6390,160.961,150.566,142.59,135.498,131.234,120.01
6393,161.422,150.898,142.799,135.608,131.29,120.013
6396,161.888,151.203,143.001,135.71,131.334,119.979
6399,162.304,151.528,143.204,135.809,131.387,119.962
6402,162.735,151.85,143.402,135.929,131.448,119.962
6405,163.155,152.15,143.607,136.04,131.493,119.956
6408,163.609,152.475,143.817,136.148,131.568,119.905
6411,164.022,152.786,144.042,136.265,131.618,119.901
6414,164.434,153.089,144.263,136.387,131.712,119.907
6417,164.836,153.408,144.479,136.515,131.791,119.87
6420,165.256,153.711,144.701,136.632,131.838,119.877
6423,165.641,154.025,144.896,136.774,131.931,119.856
6426,166.059,154.344,145.126,136.902,132.004,119.846
6429,166.438,154.652,145.365,137.029,132.079,119.832
6432,166.817,154.936,145.575,137.165,132.168,119.832
6435,167.207,155.23,145.808,137.297,132.26,119.836
6438,167.578,155.516,146.012,137.451,132.341,119.813
6441,167.923,155.83,146.232,137.585,132.418,119.819
6444,168.291,156.124,146.449,137.733,132.53,119.822
6447,168.615,156.402,146.683,137.883,132.621,119.813
6450,168.943,156.691,146.892,138.014,132.72,119.817
6453,169.272,156.946,147.118,138.164,132.816,119.813
6456,169.562,157.235,147.345,138.294,132.919,119.811
6459,169.852,157.504,147.545,138.454,133.017,119.801
6462,170.125,157.757,147.765,138.604,133.12,119.813
6465,170.379,157.996,147.965,138.76,133.222,119.813
6468,170.671,158.243,148.178,138.896,133.337,119.824
6471,170.869,158.476,148.384,139.048,133.443,119.826
6474,171.117,158.715,148.578,139.188,133.542,119.836
6477,171.301,158.926,148.78,139.334,133.672,119.844
6480,171.496,159.146,148.972,139.484,133.76,119.846
6483,171.694,159.351,149.172,139.622,133.867,119.868
6486,171.836,159.554,149.356,139.767,133.981,119.885
6489,171.975,159.726,149.538,139.911,134.094,119.883
6492,172.117,159.907,149.71,140.053,134.2,119.893
6495,172.209,160.084,149.886,140.186,134.31,119.913
6498,172.29,160.215,150.055,140.33,134.429,119.934
6501,172.363,160.368,150.203,140.447,134.531,119.942
6504,172.427,160.515,150.348,140.581,134.634,119.958
6507,172.466,160.648,150.514,140.721,134.752,119.976
6510,172.51,160.731,150.631,140.84,134.849,119.989
6513,172.524,160.826,150.781,140.964,134.961,120.015
6516,172.524,160.912,150.912,141.091,135.058,120.044
6519,172.494,160.998,151.017,141.19,135.151,120.056
6522,172.441,161.07,151.124,141.312,135.257,120.074
6525,172.36,161.123,151.219,141.429,135.362,120.121
6528,172.313,161.156,151.33,141.524,135.447,120.142
6531,172.212,161.184,151.429,141.614,135.555,120.154
6534,172.09,161.198,151.492,141.717,135.638,120.205
6537,171.961,161.201,151.581,141.826,135.727,120.213
6540,171.828,161.198,151.633,141.887,135.816,120.26
6543,171.666,161.176,151.688,141.99,135.889,120.264
6546,171.471,161.159,151.745,142.063,135.984,120.297
6549,171.29,161.106,151.795,142.138,136.063,120.329
6552,171.092,161.067,151.819,142.217,136.154,120.347
6555,170.858,160.998,151.856,142.278,136.219,120.378
6558,170.627,160.92,151.87,142.346,136.288,120.429
6561,170.409,160.837,151.88,142.389,136.355,120.445
6564,170.147,160.74,151.872,142.439,136.432,120.476
6567,169.852,160.615,151.87,142.504,136.493,120.516
6570,169.587,160.495,151.844,142.527,136.542,120.545
6573,169.281,160.356,151.819,142.567,136.615,120.573
6576,168.968,160.229,151.779,142.585,136.643,120.61
6579,168.659,160.093,151.753,142.618,136.706,120.663
6582,168.322,159.929,151.7,142.65,136.748,120.683
6585,167.999,159.768,151.656,142.654,136.799,120.716
6588,167.634,159.596,151.589,142.672,136.827,120.746
6591,167.271,159.396,151.522,142.674,136.868,120.791
6594,166.903,159.201,151.45,142.67,136.909,120.83
6597,166.513,159.004,151.369,142.682,136.933,120.862
6600,166.126,158.782,151.278,142.666,136.971,120.897
6603,165.727,158.59,151.181,142.644,136.981,120.938
6606,165.298,158.351,151.06,142.628,137.014,120.952
6609,164.894,158.104,150.959,142.593,137.016,120.991
6612,164.49,157.871,150.841,142.579,137.028,121.033
6615,164.064,157.599,150.707,142.531,137.033,121.074
6618,163.641,157.352,150.577,142.507,137.024,121.105
6621,163.192,157.097,150.43,142.454,137.035,121.147
6624,162.762,156.838,150.31,142.413,137.04,121.174
6627,162.321,156.541,150.143,142.345,137.035,121.217
6630,161.861,156.273,149.99,142.282,137.014,121.239
6633,161.439,155.999,149.808,142.22,136.98,121.274
6636,160.975,155.692,149.639,142.135,136.972,121.31
6639,160.509,155.39,149.469,142.064,136.927,121.351
6642,160.03,155.073,149.293,141.992,136.914,121.369
6645,159.594,154.773,149.107,141.897,136.887,121.414
6648,159.158,154.492,148.919,141.826,136.865,121.445
6651,158.719,154.161,148.73,141.741,136.816,121.465
6654,158.288,153.859,148.553,141.646,136.772,121.506
6657,157.858,153.537,148.336,141.541,136.731,121.504
6660,157.4,153.255,148.149,141.434,136.687,121.565
6663,156.975,152.936,147.942,141.333,136.626,121.579
6666,156.57,152.658,147.752,141.223,136.592,121.607
6669,156.131,152.322,147.54,141.136,136.537,121.64
6672,155.715,152.036,147.346,141.003,136.462,121.662
6675,155.348,151.717,147.119,140.903,136.403,121.671
6678,154.923,151.397,146.915,140.77,136.336,121.719
6681,154.559,151.118,146.718,140.667,136.274,121.723
6684,154.197,150.848,146.511,140.551,136.193,121.769
6687,153.839,150.545,146.308,140.436,136.14,121.802
6690,153.456,150.267,146.082,140.31,136.069,121.803
6693,153.15,149.984,145.874,140.162,135.984,121.826
6696,152.812,149.729,145.689,140.059,135.931,121.865
6699,152.495,149.472,145.501,139.976,135.869,121.888
6702,152.203,149.196,145.287,139.843,135.78,121.898
6705,151.906,148.93,145.077,139.699,135.701,121.921
6708,151.611,148.682,144.874,139.57,135.61,121.941
6711,151.361,148.444,144.684,139.428,135.535,121.947
6714,151.1,148.194,144.487,139.313,135.435,121.983
6717,150.858,147.98,144.304,139.183,135.367,121.999
6720,150.632,147.759,144.105,139.057,135.267,122.017
6723,150.438,147.527,143.933,138.909,135.176,121.999
6726,150.213,147.331,143.745,138.785,135.079,122.033
6729,150.032,147.113,143.565,138.664,135.004,122.031
6732,149.866,146.922,143.381,138.522,134.898,122.042
6735,149.694,146.715,143.2,138.39,134.807,122.05
6738,149.556,146.547,143.034,138.287,134.716,122.04
6741,149.448,146.395,142.873,138.149,134.617,122.052
6744,149.34,146.232,142.711,138.017,134.527,122.068
6747,149.241,146.094,142.547,137.904,134.43,122.06
6750,149.147,145.928,142.415,137.786,134.332,122.06
6753,149.122,145.798,142.267,137.66,134.243,122.07
6756,149.078,145.702,142.138,137.553,134.16,122.068
6759,149.078,145.591,142.004,137.443,134.077,122.076
6762,149.056,145.494,141.883,137.328,133.969,122.066
6765,149.086,145.412,141.753,137.223,133.894,122.064
6768,149.1,145.345,141.654,137.117,133.797,122.07
6771,149.15,145.276,141.54,137.018,133.709,122.06
6774,149.23,145.238,141.47,136.923,133.632,122.046
6777,149.288,145.221,141.383,136.821,133.549,122.058
6780,149.423,145.174,141.296,136.73,133.454,122.031
6783,149.517,145.174,141.227,136.639,133.381,122.048
6786,149.664,145.171,141.162,136.572,133.318,122.017
6789,149.813,145.191,141.105,136.487,133.243,122.013
6792,149.971,145.221,141.057,136.422,133.18,122.009
6795,150.171,145.235,141.018,136.365,133.103,121.981
6798,150.366,145.301,141.004,136.304,133.034,121.978
6801,150.591,145.367,140.966,136.244,132.975,121.964
6804,150.832,145.442,140.955,136.195,132.926,121.944
6807,151.079,145.528,140.943,136.142,132.849,121.958
6810,151.368,145.622,140.947,136.098,132.8,121.946
6813,151.626,145.743,140.953,136.061,132.741,121.928
6816,151.896,145.87,140.984,136.023,132.709,121.915
6819,152.221,145.994,141.008,136.004,132.654,121.877
6822,152.54,146.146,141.038,135.964,132.618,121.869
6825,152.882,146.293,141.085,135.962,132.575,121.848
6828,153.245,146.478,141.136,135.929,132.524,121.842
6831,153.598,146.655,141.213,135.944,132.498,121.834
6834,153.948,146.82,141.275,135.931,132.475,121.801
6837,154.328,147.033,141.346,135.931,132.455,121.781
6840,154.731,147.235,141.433,135.944,132.433,121.771
6843,155.114,147.428,141.524,135.972,132.413,121.738
6846,155.509,147.685,141.634,135.976,132.39,121.724
6849,155.903,147.9,141.729,136.021,132.372,121.702
6852,156.333,148.124,141.85,136.039,132.36,121.696
6855,156.742,148.364,141.968,136.063,132.372,121.655
6858,157.18,148.624,142.099,136.112,132.366,121.632
6861,157.616,148.886,142.227,136.152,132.37,121.622
6864,158.047,149.157,142.383,136.223,132.378,121.602
6867,158.497,149.425,142.522,136.256,132.388,121.577
6870,158.949,149.723,142.68,136.312,132.404,121.563
6873,159.399,150.006,142.844,136.4,132.423,121.539
6876,159.852,150.287,142.99,136.442,132.449,121.531
6879,160.313,150.587,143.166,136.517,132.471,121.504
6882,160.763,150.901,143.342,136.604,132.516,121.488
6885,161.229,151.173,143.518,136.696,132.532,121.474
6888,161.682,151.511,143.717,136.777,132.573,121.451
6891,162.11,151.789,143.905,136.872,132.607,121.445
6894,162.573,152.125,144.093,136.975,132.664,121.419
6897,163.021,152.422,144.306,137.075,132.719,121.4
6900,163.442,152.731,144.516,137.184,132.778,121.402
6903,163.907,153.055,144.7,137.287,132.829,121.392
6906,164.334,153.341,144.92,137.381,132.892,121.374
6909,164.794,153.7,145.133,137.506,132.954,121.368
6912,165.198,153.994,145.339,137.622,133.015,121.345
6915,165.624,154.319,145.557,137.752,133.084,121.321
6918,166.014,154.627,145.782,137.879,133.151,121.341
6921,166.435,154.944,146.0,138.021,133.239,121.319
6924,166.836,155.249,146.213,138.135,133.32,121.307
6927,167.235,155.552,146.441,138.26,133.397,121.301
6930,167.63,155.874,146.672,138.406,133.478,121.299
6933,168.015,156.171,146.872,138.536,133.571,121.282
6936,168.394,156.454,147.106,138.678,133.667,121.28
6939,168.77,156.785,147.333,138.82,133.738,121.295
6942,169.138,157.068,147.553,138.964,133.856,121.29
6945,169.498,157.346,147.79,139.108,133.931,121.278
6948,169.84,157.662,147.99,139.245,134.034,121.293
6951,170.164,157.937,148.225,139.389,134.121,121.27
6954,170.487,158.218,148.463,139.547,134.221,121.276
6957,170.791,158.485,148.662,139.691,134.325,121.284
6960,171.084,158.75,148.877,139.825,134.44,121.262
6963,171.363,159.014,149.087,139.983,134.538,121.288
6966,171.628,159.27,149.305,140.137,134.651,121.272
6969,171.865,159.509,149.498,140.273,134.743,121.282
6972,172.105,159.73,149.7,140.427,134.852,121.286
6975,172.334,159.952,149.899,140.551,134.964,121.295
6978,172.529,160.188,150.099,140.703,135.06,121.293
6981,172.699,160.387,150.281,140.849,135.175,121.313
6984,172.875,160.601,150.455,141.004,135.278,121.323
6987,173.034,160.768,150.661,141.134,135.376,121.323
6990,173.168,160.971,150.837,141.264,135.489,121.333
6993,173.276,161.134,151.013,141.42,135.601,121.356
6996,173.402,161.293,151.182,141.547,135.702,121.36
6999,173.488,161.454,151.34,141.675,135.816,121.384
7002,173.555,161.583,151.498,141.803,135.923,121.394
7005,173.608,161.73,151.637,141.944,136.023,121.398
7008,173.647,161.85,151.795,142.066,136.128,121.419
7011,173.684,161.944,151.936,142.204,136.242,121.451
7014,173.675,162.058,152.06,142.313,136.347,121.451
7017,173.684,162.133,152.199,142.434,136.444,121.5
7020,173.639,162.213,152.314,142.538,136.544,121.5
7023,173.581,162.261,152.423,142.665,136.633,121.51
7026,173.539,162.311,152.525,142.768,136.736,121.555
7029,173.469,162.355,152.619,142.88,136.838,121.584
7032,173.377,162.424,152.702,142.971,136.939,121.592
7035,173.252,162.397,152.785,143.058,137.01,121.612
7038,173.143,162.405,152.858,143.159,137.105,121.655
7041,172.97,162.413,152.919,143.246,137.19,121.657
7044,172.816,162.406,152.984,143.33,137.288,121.703
7047,172.635,162.353,153.023,143.417,137.372,121.721
7050,172.434,162.323,153.075,143.482,137.441,121.756
7053,172.231,162.273,153.113,143.561,137.528,121.793
7056,171.986,162.175,153.11,143.606,137.581,121.82
7059,171.727,162.094,153.127,143.671,137.652,121.836
7062,171.504,162.011,153.135,143.724,137.717,121.852
7065,171.212,161.908,153.137,143.783,137.79,121.893
7068,170.941,161.794,153.117,143.819,137.851,121.913
7071,170.665,161.676,153.111,143.881,137.921,121.953
7074,170.382,161.573,153.101,143.924,137.999,122.038
7077,170.074,161.472,153.112,143.987,138.083,122.066
7080,169.798,161.315,153.05,144.005,138.11,122.103
7083,169.439,161.139,152.985,144.008,138.139,122.111
7086,169.092,160.951,152.926,144.013,138.167,122.143
7089,168.751,160.789,152.864,144.014,138.225,122.183
7092,168.391,160.604,152.81,144.031,138.264,122.227
7095,168.036,160.386,152.724,144.018,138.279,122.253
7098,167.61,160.204,152.648,144.037,138.323,122.284
7101,167.212,159.959,152.557,144.005,138.339,122.337
7104,166.813,159.771,152.452,144.007,138.366,122.362
7107,166.42,159.548,152.342,143.977,138.379,122.398
7110,166.01,159.303,152.233,143.957,138.385,122.45
7113,165.605,159.087,152.14,143.941,138.426,122.492
7116,165.2,158.82,152.004,143.906,138.428,122.518
7119,164.763,158.573,151.865,143.862,138.414,122.553
7122,164.342,158.301,151.722,143.805,138.424,122.573
7125,163.899,158.037,151.592,143.748,138.418,122.632
7128,163.475,157.751,151.431,143.688,138.389,122.641
7131,163.01,157.476,151.267,143.643,138.385,122.671
7134,162.551,157.198,151.113,143.562,138.361,122.694
7137,162.106,156.893,150.933,143.491,138.337,122.738
7140,161.659,156.61,150.754,143.404,138.32,122.779
7143,161.212,156.307,150.578,143.344,138.286,122.803
7146,160.762,156.01,150.398,143.257,138.252,122.836
7149,160.313,155.702,150.202,143.159,138.211,122.838
7152,159.877,155.393,150.024,143.08,138.175,122.895
7155,159.432,155.082,149.836,142.981,138.132,122.924
7158,159.002,154.771,149.632,142.884,138.075,122.932
7161,158.577,154.46,149.424,142.769,138.039,122.968
7164,158.149,154.169,149.218,142.667,137.984,123.001
7167,157.722,153.855,149.02,142.56,137.923,123.005
7170,157.3,153.555,148.816,142.455,137.86,123.046
7173,156.891,153.252,148.597,142.343,137.802,123.068
7176,156.489,152.933,148.385,142.22,137.741,123.088
7179,156.1,152.63,148.185,142.095,137.674,123.115
7182,155.694,152.333,147.964,141.955,137.599,123.129
7185,155.336,152.011,147.742,141.848,137.528,123.158
7188,154.959,151.728,147.54,141.724,137.447,123.166
7191,154.598,151.447,147.327,141.601,137.36,123.2
7194,154.25,151.158,147.109,141.473,137.285,123.213
7197,153.909,150.872,146.887,141.345,137.208,123.239
7200,153.612,150.609,146.678,141.196,137.121,123.239
7203,153.287,150.317,146.46,141.058,137.035,123.261
7206,152.981,150.062,146.254,140.922,136.952,123.255
7209,152.698,149.801,146.055,140.805,136.865,123.296
7212,152.426,149.549,145.857,140.661,136.77,123.306
7215,152.17,149.3,145.637,140.515,136.675,123.304
7218,151.921,149.068,145.445,140.39,136.6,123.316
7221,151.707,148.847,145.255,140.252,136.494,123.318
7224,151.493,148.615,145.075,140.109,136.407,123.314
7227,151.271,148.419,144.874,139.979,136.318,123.341
7230,151.087,148.193,144.69,139.847,136.208,123.345
7233,150.924,147.999,144.49,139.71,136.109,123.349
7236,150.774,147.809,144.341,139.586,136.018,123.353
7239,150.654,147.638,144.171,139.436,135.914,123.343
7242,150.526,147.461,144.009,139.321,135.819,123.335
7245,150.429,147.309,143.837,139.201,135.724,123.355
7248,150.349,147.165,143.681,139.072,135.621,123.333
7251,150.254,147.03,143.533,138.952,135.527,123.331
7254,150.224,146.919,143.393,138.83,135.434,123.327
7257,150.168,146.792,143.268,138.715,135.337,123.335
7260,150.177,146.676,143.122,138.597,135.246,123.322
7263,150.157,146.605,143.009,138.472,135.158,123.31
7266,150.196,146.535,142.887,138.36,135.055,123.31
7269,150.227,146.45,142.776,138.271,134.966,123.3
7272,150.293,146.4,142.679,138.166,134.879,123.276
7275,150.343,146.345,142.578,138.07,134.802,123.27
7278,150.443,146.32,142.501,137.969,134.708,123.268
7281,150.549,146.298,142.422,137.886,134.617,123.231
7284,150.671,146.292,142.341,137.819,134.552,123.253
7287,150.818,146.281,142.29,137.722,134.463,123.215
7290,150.985,146.312,142.225,137.641,134.39,123.217
7293,151.16,146.339,142.181,137.566,134.329,123.2
7296,151.346,146.378,142.15,137.503,134.256,123.184
7299,151.576,146.447,142.124,137.43,134.187,123.18
7302,151.798,146.516,142.092,137.377,134.118,123.174
7305,152.051,146.582,142.08,137.32,134.049,123.145
7308,152.301,146.69,142.086,137.284,133.988,123.131
7311,152.559,146.779,142.076,137.229,133.931,123.115
7314,152.867,146.911,142.092,137.195,133.876,123.07
7317,153.14,147.011,142.103,137.148,133.818,123.074
7320,153.462,147.152,142.145,137.122,133.771,123.027
7323,153.749,147.289,142.156,137.106,133.731,123.011
7326,154.104,147.446,142.216,137.07,133.684,122.991
7329,154.471,147.615,142.253,137.049,133.649,122.993
7332,154.765,147.786,142.319,137.049,133.613,122.958
7335,155.143,147.963,142.384,137.043,133.576,122.917
7338,155.487,148.164,142.467,137.039,133.542,122.915
7341,155.865,148.333,142.547,137.044,133.51,122.867
7344,156.273,148.56,142.634,137.058,133.502,122.858
7347,156.67,148.788,142.728,137.073,133.48,122.83
7350,157.051,149.001,142.827,137.091,133.47,122.799
7353,157.471,149.236,142.954,137.126,133.461,122.777
7356,157.893,149.487,143.072,137.16,133.451,122.763
7359,158.327,149.743,143.198,137.196,133.453,122.734
7362,158.765,149.991,143.333,137.255,133.463,122.718
7365,159.231,150.26,143.485,137.298,133.468,122.683
7368,159.654,150.542,143.637,137.363,133.48,122.657
7371,160.093,150.812,143.779,137.419,133.5,122.661
7374,160.527,151.106,143.947,137.47,133.5,122.624
7377,160.99,151.387,144.109,137.564,133.541,122.596
7380,161.44,151.698,144.285,137.616,133.555,122.586
7383,161.904,151.994,144.451,137.7,133.594,122.557
7386,162.343,152.28,144.649,137.793,133.638,122.557
7389,162.776,152.599,144.825,137.884,133.679,122.523
7392,163.225,152.905,145.007,137.955,133.707,122.496
7395,163.673,153.23,145.206,138.057,133.752,122.49
7398,164.097,153.524,145.414,138.15,133.795,122.474
7401,164.526,153.827,145.612,138.269,133.839,122.453
7404,164.98,154.146,145.8,138.375,133.892,122.433
7407,165.412,154.471,146.012,138.49,133.957,122.417
7410,165.833,154.762,146.219,138.598,134.018,122.396
7413,166.237,155.076,146.431,138.729,134.085,122.376
7416,166.655,155.396,146.649,138.837,134.166,122.38
7419,167.068,155.676,146.866,138.961,134.231,122.36
7422,167.466,156.001,147.088,139.08,134.316,122.356
7425,167.867,156.298,147.311,139.214,134.391,122.35
7428,168.258,156.618,147.519,139.342,134.468,122.321
7431,168.662,156.92,147.733,139.479,134.556,122.319
7434,169.043,157.226,147.952,139.613,134.631,122.299
7437,169.422,157.531,148.18,139.741,134.724,122.293
7440,169.801,157.828,148.399,139.88,134.813,122.274
7443,170.155,158.089,148.611,140.026,134.904,122.28
7446,170.487,158.398,148.846,140.17,134.994,122.288
7449,170.824,158.684,149.064,140.307,135.087,122.262
7452,171.147,158.959,149.288,140.447,135.174,122.266
7455,171.454,159.236,149.492,140.609,135.275,122.264
7458,171.749,159.503,149.714,140.734,135.373,122.258
7461,172.022,159.764,149.925,140.882,135.472,122.262
7464,172.29,160.017,150.129,141.028,135.567,122.254
7467,172.521,160.264,150.343,141.166,135.675,122.266
7470,172.769,160.514,150.553,141.318,135.772,122.266
7473,173.003,160.719,150.751,141.467,135.871,122.282
7476,173.228,160.959,150.942,141.61,136.0,122.288
7479,173.434,161.2,151.153,141.769,136.107,122.287
7482,173.623,161.386,151.351,141.907,136.212,122.307
7485,173.786,161.578,151.514,142.033,136.32,122.288
7488,173.923,161.744,151.689,142.174,136.412,122.288
7491,174.023,161.942,151.871,142.308,136.519,122.324
7494,174.151,162.114,152.041,142.448,136.636,122.318
7497,174.257,162.253,152.203,142.586,136.72,122.354
7500,174.342,162.4,152.356,142.723,136.841,122.353
7503,174.412,162.558,152.513,142.856,136.946,122.371
7506,174.511,162.694,152.69,142.984,137.08,122.409
7509,174.571,162.833,152.849,143.131,137.183,122.421
7512,174.557,162.937,152.974,143.242,137.28,122.432
7515,174.555,163.029,153.098,143.363,137.385,122.46
7518,174.535,163.109,153.222,143.502,137.496,122.472
7521,174.511,163.196,153.362,143.606,137.603,122.508
7524,174.464,163.24,153.457,143.716,137.696,122.534
7527,174.389,163.293,153.548,143.811,137.783,122.54
7530,174.318,163.357,153.658,143.937,137.879,122.578
7533,174.172,163.34,153.707,144.006,137.958,122.582
7536,174.049,163.323,153.783,144.089,138.035,122.598
7539,173.907,163.332,153.844,144.174,138.126,122.618
7542,173.75,163.316,153.905,144.284,138.215,122.657
7545,173.574,163.304,153.981,144.368,138.295,122.688
7548,173.407,163.268,154.011,144.439,138.37,122.7
7551,173.19,163.206,154.045,144.492,138.449,122.723
7554,172.953,163.142,154.047,144.556,138.524,122.749
7557,172.735,163.059,154.072,144.613,138.572,122.773
7560,172.473,162.947,154.068,144.666,138.643,122.784
7563,172.211,162.852,154.074,144.706,138.698,122.818
7566,171.905,162.741,154.072,144.757,138.751,122.841
7569,171.623,162.622,154.035,144.777,138.812,122.867
7572,171.311,162.48,154.005,144.809,138.864,122.91
7575,171.01,162.336,153.971,144.835,138.891,122.928
7578,170.698,162.177,153.926,144.848,138.962,122.951
7581,170.355,162.011,153.872,144.866,139.002,122.985
7584,170.052,161.855,153.823,144.878,139.024,123.01
7587,169.703,161.675,153.745,144.88,139.069,123.036
7590,169.333,161.48,153.67,144.892,139.079,123.063
7593,168.984,161.297,153.605,144.874,139.112,123.081
7596,168.589,161.072,153.502,144.856,139.116,123.111
7599,168.168,160.88,153.419,144.852,139.14,123.148
7602,167.792,160.656,153.296,144.819,139.16,123.164
7605,167.385,160.444,153.179,144.783,139.164,123.199
7608,166.95,160.17,153.066,144.769,139.185,123.225
7611,166.507,159.928,152.934,144.72,139.158,123.264
7614,166.106,159.675,152.805,144.688,139.18,123.29
7617,165.654,159.42,152.684,144.637,139.172,123.317
7620,165.233,159.139,152.532,144.57,139.162,123.337
7623,164.79,158.859,152.389,144.528,139.152,123.356
7626,164.355,158.589,152.225,144.467,139.144,123.411
7629,163.893,158.303,152.053,144.407,139.12,123.419
7632,163.45,158.026,151.904,144.33,139.101,123.445
7635,162.987,157.74,151.726,144.259,139.079,123.486
7638,162.539,157.429,151.554,144.19,139.049,123.49
7641,162.098,157.115,151.385,144.105,139.016,123.516
7644,161.662,156.834,151.183,144.004,138.966,123.551
7647,161.209,156.537,151.007,143.917,138.935,123.557
7650,160.757,156.218,150.817,143.828,138.899,123.584
7653,160.309,155.918,150.625,143.735,138.86,123.622
7656,159.871,155.601,150.411,143.63,138.812,123.647
7659,159.432,155.288,150.219,143.522,138.745,123.655
7662,159.01,154.971,150.013,143.405,138.696,123.679
7665,158.574,154.677,149.805,143.287,138.627,123.704
